trjFile,tMinTTC,xMinPET,yMinPET,zMinPET,TTC,PET,MaxS,DeltaS,DR,MaxD,MaxDeltaV,ConflictAngle,ClockAngle,ConflictType,PostCrashV,PostCrashHeading,FirstVID,FirstLink,FirstLane,FirstLength,FirstWidth,FirstHeading,FirstVMinTTC,FirstDeltaV,xFirstCSP,yFirstCSP,xFirstCEP,yFirstCEP,SecondVID,SecondLink,SecondLane,SecondLength,SecondWidth,SecondHeading,SecondVMinTTC,SecondDeltaV,xSecondCSP,ySecondCSP,xSecondCEP,ySecondCEP,P(UEA),mTTC,mPET,
S000002_007.trj,1081.10,194.72,261.67,0.00,3.00,1.30,14.46,0.39,0.00,0.00,0.20,-0.16,6:00,rear end,14.27,269.89,587,4,1,4.50,2.11,269.96,14.46,0.19,194.72,261.67,194.71,243.82,590,4,1,4.41,2.05,269.81,14.07,0.20,194.79,283.82,194.72,265.53,0.00,99.00,99.00,
S000002_007.trj,1083.30,213.43,201.39,0.00,2.30,1.80,1.96,1.48,-2.23,-2.23,0.77,28.56,5:03,rear end,1.21,173.14,570,10002,1,4.50,2.11,151.42,0.57,0.71,213.51,201.36,209.97,203.29,578,2,1,4.14,2.08,179.99,1.96,0.77,221.91,201.18,217.57,201.18,0.25,99.00,99.00,
S000002_007.trj,1080.80,238.22,201.18,0.00,3.00,4.40,14.90,9.69,-1.67,-3.28,5.45,-3.98,6:08,lane change,10.67,176.86,584,2,1,3.56,1.88,179.99,5.23,5.45,238.22,201.18,227.36,201.18,591,2,2,4.33,1.99,176.01,14.90,4.24,286.42,197.87,239.27,201.16,0.00,0.50,99.00,
S000002_007.trj,1081.20,207.03,146.26,0.00,1.80,2.80,15.90,3.49,-0.55,-3.10,2.05,0.00,6:00,rear end,14.45,89.99,586,3,1,3.56,1.88,89.99,12.41,2.05,207.03,145.04,207.04,175.34,589,3,1,4.50,2.11,89.99,15.90,1.45,207.03,100.02,207.04,165.98,0.00,1.30,0.25,
S000002_007.trj,1083.60,166.42,188.54,0.00,1.90,3.50,2.39,2.38,-2.08,-2.83,1.25,0.00,5:59,rear end,1.14,359.99,575,1,1,4.99,2.12,359.99,0.01,1.12,166.37,188.54,176.31,188.53,585,1,1,4.50,2.11,359.99,2.39,1.25,157.30,188.54,161.70,188.54,0.50,0.40,99.00,
S000002_007.trj,1083.70,194.71,248.95,0.00,1.70,2.60,13.37,0.47,-0.20,-3.26,0.24,0.00,6:00,rear end,13.13,269.96,587,4,1,4.50,2.11,269.96,13.37,0.24,194.71,248.95,194.69,216.28,592,4,1,4.75,2.03,269.96,12.89,0.23,194.74,285.45,194.70,230.29,0.00,99.00,0.01,
S000002_007.trj,1091.90,194.73,275.05,0.00,2.10,2.20,14.45,0.42,-0.54,-3.09,0.22,0.00,6:00,rear end,14.23,269.96,596,4,1,4.78,2.02,269.96,14.03,0.20,194.73,276.45,194.71,239.62,599,4,1,4.32,2.06,269.96,14.45,0.22,194.75,312.28,194.72,257.22,0.00,99.00,0.07,
S000002_007.trj,1091.80,203.73,139.44,0.00,1.90,2.90,14.93,3.28,-0.57,-3.25,1.73,0.00,5:59,rear end,13.38,89.99,595,3,2,4.50,2.11,89.99,11.65,1.73,203.73,135.02,203.74,160.86,600,3,2,4.99,2.12,89.99,14.93,1.55,203.72,89.32,203.73,151.58,0.00,99.00,0.20,
S000002_007.trj,1093.70,198.01,243.76,0.00,2.20,3.10,14.04,3.52,-0.57,-3.27,2.00,0.00,5:59,rear end,12.53,269.96,598,4,2,3.56,1.88,269.96,10.53,2.00,198.01,243.76,198.00,223.11,601,4,2,4.32,2.06,269.96,14.04,1.51,198.04,288.55,198.00,234.43,0.00,1.30,0.15,
S000002_007.trj,1095.20,198.03,271.70,0.00,2.40,2.00,14.20,0.15,-0.53,-3.04,0.08,0.00,6:00,rear end,14.12,269.96,601,4,2,4.32,2.06,269.96,14.04,0.08,198.03,271.70,198.01,235.42,605,4,2,4.41,2.05,269.96,14.20,0.08,198.05,304.15,198.02,256.82,0.00,99.00,0.12,
S000002_007.trj,1102.00,194.71,244.13,0.00,0.00,0.00,13.40,2.12,-0.53,-3.08,1.10,1.00,5:58,rear end,12.39,270.53,599,4,1,4.32,2.06,269.96,11.29,1.10,194.73,267.82,194.71,244.13,604,4,1,4.75,2.03,270.96,13.40,1.02,194.75,310.48,195.79,248.76,0.00,99.00,99.00,
S000002_007.trj,1123.50,203.73,97.54,0.00,2.50,2.10,15.63,2.01,-0.50,-2.82,1.00,0.00,6:00,rear end,14.63,89.99,625,3,2,4.32,2.06,89.99,13.63,1.00,203.73,97.54,203.73,132.40,628,3,2,4.32,2.06,89.99,15.63,1.00,203.72,61.35,203.73,110.67,0.00,99.00,0.11,
S000002_007.trj,1124.30,207.03,113.38,0.00,1.80,3.10,14.77,4.11,-0.57,-3.28,2.07,0.00,6:00,rear end,12.73,89.99,624,3,1,4.50,2.11,89.99,10.66,2.07,207.03,113.38,207.03,135.64,627,3,1,4.75,2.03,89.99,14.77,2.04,207.02,66.55,207.03,126.36,0.00,99.00,99.00,
S000002_007.trj,1125.00,207.02,87.23,0.00,2.60,1.90,15.73,0.96,-0.53,-2.99,0.50,0.00,6:00,rear end,15.23,89.99,627,3,1,4.75,2.03,89.99,14.77,0.46,207.02,84.28,207.03,118.22,631,3,1,4.32,2.06,89.99,15.73,0.50,207.02,50.98,207.02,94.18,0.00,99.00,99.00,
S000002_007.trj,1127.30,203.73,111.68,0.00,1.80,3.00,14.18,3.96,-0.57,-3.29,1.99,0.00,6:00,rear end,12.22,89.99,628,3,2,4.32,2.06,89.99,10.22,1.99,203.73,110.67,203.73,132.37,633,3,2,4.41,2.05,89.99,14.18,1.96,203.72,65.98,203.73,123.03,0.00,99.00,0.15,
S000002_007.trj,1127.50,207.02,77.64,0.00,2.30,2.20,15.34,0.06,-0.54,-3.07,0.03,0.00,5:59,rear end,15.31,89.99,631,3,1,4.32,2.06,89.99,15.28,0.03,207.02,77.64,207.03,117.31,634,3,1,4.41,2.05,89.99,15.34,0.03,207.02,40.67,207.03,97.77,0.00,99.00,0.29,
S000002_007.trj,1142.40,207.03,122.55,0.00,0.00,0.00,5.96,0.77,2.58,2.58,0.39,20.70,5:19,lane change,0.59,107.04,631,3,1,4.32,2.06,89.99,0.21,0.39,207.03,121.96,207.03,122.55,634,3,1,4.41,2.05,110.69,0.97,0.38,206.72,115.70,205.77,118.21,0.00,99.00,99.00,
S000002_007.trj,1140.80,207.03,121.94,0.00,2.80,4.10,6.36,6.36,-2.57,-3.19,3.29,0.00,6:00,rear end,3.29,89.99,631,3,1,4.32,2.06,89.99,0.00,3.29,207.03,121.93,207.03,133.26,637,3,1,4.50,2.11,89.99,6.36,3.08,207.03,99.91,207.03,117.81,0.00,99.00,1.07,
S000002_007.trj,1138.80,206.76,79.44,0.00,2.40,2.60,13.94,1.21,-1.32,-2.82,0.60,-0.04,6:00,lane change,12.79,89.53,637,3,1,4.50,2.11,89.56,12.19,0.60,206.76,79.44,207.03,113.41,638,3,2,4.50,2.11,89.51,13.40,0.60,205.15,41.89,205.66,103.16,0.00,3.00,0.06,
S000002_007.trj,1141.00,206.65,115.82,0.00,1.70,2.60,6.36,6.36,-2.57,-3.19,3.26,-5.95,6:12,lane change,3.26,89.99,634,3,1,4.41,2.05,95.94,0.00,3.26,207.03,115.49,203.73,147.17,637,3,1,4.50,2.11,89.99,6.36,3.11,207.03,99.91,207.03,120.24,0.00,99.00,1.17,
S000002_007.trj,1151.70,154.36,188.54,0.00,2.10,3.20,14.26,4.07,-0.57,-3.26,2.10,-3.18,6:06,lane change,12.18,358.19,644,1,1,4.50,2.11,359.99,10.24,1.97,154.36,188.54,175.42,188.53,646,1,2,4.32,2.06,356.81,14.26,2.10,109.05,191.85,165.86,188.68,0.00,1.10,0.26,
S000002_007.trj,1163.40,142.83,191.84,0.00,2.80,2.80,14.59,1.79,-0.56,-3.24,0.90,1.40,5:57,rear end,13.71,0.73,656,1,2,4.78,2.02,359.99,12.84,0.89,136.77,191.84,162.69,191.84,657,1,1,4.75,2.03,1.39,14.59,0.90,98.36,188.55,141.23,189.58,0.00,99.00,0.11,
S000002_007.trj,1169.80,220.08,197.88,0.00,1.70,2.20,5.40,5.40,-2.55,-4.73,2.72,0.00,6:00,rear end,2.67,179.99,640,2,2,4.75,2.03,179.99,0.00,2.67,220.22,197.88,190.81,197.89,659,2,2,4.50,2.11,179.99,5.40,2.72,234.07,197.88,215.42,197.88,0.00,99.00,99.00,
S000002_007.trj,1171.80,226.40,201.18,0.00,2.60,4.00,1.73,1.49,-0.99,-0.99,0.76,0.00,6:00,rear end,1.00,179.99,652,2,1,4.33,1.99,179.99,0.24,0.76,226.43,201.18,217.70,201.18,661,2,1,4.41,2.05,179.99,1.73,0.73,234.63,201.18,230.71,201.18,0.75,0.50,99.00,
S000002_007.trj,1196.00,198.01,244.19,0.00,1.80,3.90,15.74,7.49,-0.53,-2.99,3.95,0.00,6:00,rear end,12.20,269.96,674,4,2,4.50,2.11,269.96,8.25,3.95,198.01,244.19,198.00,230.25,677,4,2,4.99,2.12,269.96,15.74,3.54,198.04,297.23,198.01,237.54,0.25,0.70,0.28,
S000002_007.trj,1213.50,194.74,284.31,0.00,2.70,1.70,14.27,0.45,-0.53,-3.03,0.25,0.00,5:59,rear end,14.03,269.96,690,4,1,4.99,2.12,269.96,13.82,0.20,194.74,285.70,194.72,254.16,692,4,1,4.33,1.99,269.96,14.27,0.25,194.75,314.49,194.73,275.70,0.00,99.00,0.16,
S000002_007.trj,1217.20,203.74,161.59,0.00,1.80,3.40,1.75,1.75,-1.65,-1.65,1.00,0.21,5:59,rear end,0.75,90.20,683,3,2,4.32,2.06,89.99,0.00,0.75,203.74,161.59,203.74,170.53,689,3,2,3.56,1.88,90.20,1.75,1.00,203.75,154.59,203.74,157.70,1.00,0.30,99.00,
S000002_007.trj,1216.00,195.76,256.05,0.00,1.50,3.30,14.27,4.35,-0.53,-3.03,2.30,3.11,5:54,rear end,12.00,268.60,691,4,1,4.75,2.03,266.85,9.97,2.05,195.98,257.99,194.71,234.88,692,4,1,4.33,1.99,269.96,14.27,2.30,194.75,301.64,194.71,249.85,0.00,1.00,0.23,
S000002_007.trj,1218.00,194.70,229.43,0.00,2.20,4.00,1.43,1.43,-1.47,-1.47,0.74,-0.05,6:00,rear end,0.74,269.92,675,4,1,4.41,2.05,269.97,0.00,0.74,194.70,229.43,194.70,220.52,691,4,1,4.75,2.03,269.92,1.43,0.69,194.71,237.03,194.71,233.86,1.00,0.50,99.00,
S000002_007.trj,1216.70,194.82,247.15,0.00,1.40,1.00,9.08,2.33,-3.04,-7.70,1.22,0.46,5:59,rear end,7.97,269.78,691,4,1,4.75,2.03,269.51,6.75,1.22,194.82,247.15,194.71,233.41,690,4,1,4.99,2.12,269.96,9.08,1.11,194.72,259.07,194.71,243.04,0.00,0.50,99.00,
S000002_007.trj,1258.60,194.72,260.15,0.00,2.40,1.90,14.55,0.07,-0.55,-3.17,0.04,0.00,6:00,rear end,14.51,269.96,706,4,1,4.75,2.03,269.96,14.47,0.04,194.72,261.59,194.70,223.97,708,4,1,4.59,2.04,269.96,14.55,0.04,194.74,293.85,194.71,245.08,0.00,99.00,0.49,
S000002_007.trj,1262.70,232.25,201.18,0.00,2.40,2.60,2.41,2.02,-2.89,-2.89,1.05,-3.13,6:06,rear end,1.44,180.39,698,2,1,4.32,2.06,183.12,0.39,1.05,232.53,201.18,227.44,200.90,711,2,1,4.78,2.02,179.99,2.41,0.97,241.72,201.18,236.80,201.18,0.50,0.40,99.00,
S000002_007.trj,1285.90,198.02,255.30,0.00,2.50,2.40,14.77,1.26,-0.55,-3.11,0.63,1.41,5:57,rear end,14.17,270.70,727,4,2,4.75,2.03,269.96,13.56,0.63,198.02,265.63,198.01,234.97,732,4,1,4.75,2.03,271.37,14.77,0.63,194.75,301.75,195.78,258.55,0.00,99.00,0.06,
S000002_007.trj,1291.50,203.73,144.43,0.00,3.00,3.60,13.76,8.70,-0.53,-3.07,4.55,3.52,5:53,lane change,9.21,92.50,729,3,2,4.50,2.11,89.99,5.08,4.14,203.73,144.43,203.74,156.02,735,3,1,4.14,2.08,93.51,13.76,4.55,207.03,101.78,204.66,140.29,0.00,0.50,0.28,
S000002_007.trj,1294.60,205.51,134.25,0.00,1.80,2.80,13.81,2.90,-0.53,-3.07,1.60,-6.17,6:12,lane change,12.63,92.45,735,3,1,4.14,2.08,96.16,11.24,1.60,206.57,124.35,203.75,150.47,736,3,2,4.99,2.12,89.99,13.81,1.30,203.72,82.92,203.73,141.81,0.00,99.00,0.14,
S000002_007.trj,1309.40,194.70,234.37,0.00,2.10,2.20,5.47,4.70,-2.54,-2.77,2.43,-1.03,6:02,rear end,3.03,269.07,720,4,1,4.14,2.08,269.96,0.77,2.26,194.71,234.91,194.70,228.46,744,4,1,4.20,1.91,268.94,5.47,2.43,194.90,248.68,194.71,238.47,1.00,0.30,99.00,
S000002_007.trj,1314.60,203.74,173.32,0.00,2.20,1.50,3.19,1.38,-0.63,-1.94,0.72,17.32,5:25,rear end,2.56,82.85,729,3,2,4.50,2.11,72.67,2.05,0.66,203.74,171.96,206.87,181.99,735,3,2,4.14,2.08,89.99,3.19,0.72,203.74,164.10,203.74,177.32,0.00,99.00,0.07,
S000002_007.trj,1328.10,249.63,201.18,0.00,1.80,3.20,15.04,3.74,-0.53,-3.01,1.89,0.00,5:59,rear end,13.15,179.99,757,2,1,4.78,2.02,179.99,11.30,1.85,249.63,201.18,226.41,201.18,760,2,1,4.50,2.11,179.99,15.04,1.89,297.28,201.17,237.25,201.18,0.00,99.00,0.25,
S000002_007.trj,1346.40,142.22,191.84,0.00,2.20,3.20,13.99,4.03,-0.53,-3.04,2.38,0.00,5:59,rear end,11.61,359.99,766,1,2,4.75,2.03,359.99,9.96,1.65,142.22,191.84,162.39,191.84,768,1,2,3.56,1.88,359.99,13.99,2.38,97.70,191.85,152.33,191.84,0.00,1.10,99.00,
S000002_007.trj,1349.20,122.02,188.54,0.00,1.80,2.60,15.72,2.41,-0.53,-3.02,1.23,0.00,6:00,rear end,14.54,359.99,767,1,1,4.41,2.05,359.99,13.31,1.23,122.02,188.54,156.16,188.54,772,1,1,4.50,2.11,359.99,15.72,1.18,79.16,188.55,145.99,188.54,0.00,1.80,0.13,
S000002_007.trj,1357.70,207.03,130.30,0.00,1.80,2.30,14.15,0.92,-0.32,-3.03,0.46,0.00,5:59,rear end,13.68,89.99,774,3,1,4.32,2.06,89.99,14.15,0.46,207.03,128.89,207.04,168.09,776,3,1,4.41,2.05,89.99,13.23,0.46,207.03,96.16,207.04,158.40,0.00,99.00,0.27,
S000002_007.trj,1362.30,203.74,161.04,0.00,2.60,3.60,12.91,8.39,-1.68,-2.48,4.42,0.00,5:59,rear end,8.49,89.99,775,3,2,4.99,2.12,89.99,4.52,3.97,203.74,161.04,203.74,174.10,780,3,2,4.50,2.11,89.99,12.91,4.42,203.73,122.46,203.74,163.37,0.00,99.00,0.20,
S000002_007.trj,1397.10,198.00,223.50,0.00,2.10,3.00,4.02,3.56,-3.13,-4.73,1.80,0.00,6:00,rear end,2.23,269.96,783,4,2,4.78,2.02,269.96,0.47,1.76,198.00,223.61,197.99,214.35,794,4,2,4.50,2.11,269.96,4.02,1.80,198.01,235.55,198.00,228.05,0.50,0.30,99.00,
S000002_007.trj,1402.10,203.74,153.55,0.00,3.00,4.30,11.81,11.67,-2.79,-2.79,5.98,4.29,5:51,lane change,6.12,94.23,786,3,2,4.32,2.06,89.99,0.14,5.98,203.74,153.50,203.74,171.88,796,3,1,4.59,2.04,94.28,11.81,5.68,207.03,114.24,204.39,149.51,0.00,99.00,0.38,
S000002_007.trj,1404.20,271.31,201.17,0.00,2.40,2.00,15.00,0.27,-0.54,-3.08,0.16,0.00,6:00,rear end,14.89,179.99,798,2,1,4.20,1.91,179.99,14.73,0.16,271.31,201.17,233.29,201.18,802,2,1,4.99,2.12,179.99,15.00,0.12,305.60,201.17,254.86,201.18,0.00,99.00,0.28,
S000002_007.trj,1443.90,232.09,197.88,0.00,2.60,3.40,2.82,2.29,-3.65,-3.65,1.25,0.00,6:00,rear end,1.78,179.99,804,2,2,3.56,1.88,179.99,0.53,1.25,232.14,197.88,225.22,197.88,810,2,2,4.20,1.91,179.99,2.82,1.04,241.76,197.88,235.90,197.88,1.00,0.40,99.00,
S000002_007.trj,1458.70,194.71,240.97,0.00,2.40,3.50,15.65,6.09,-0.55,-3.09,3.17,0.00,6:00,rear end,12.73,269.96,818,4,1,4.32,2.06,269.96,9.56,3.17,194.71,240.97,194.70,222.83,822,4,1,4.75,2.03,269.96,15.65,2.92,194.74,291.96,194.70,233.06,0.00,99.00,99.00,
S000002_007.trj,1469.40,207.03,134.59,0.00,1.80,2.90,15.70,3.28,-0.54,-3.04,1.67,0.00,5:59,rear end,14.08,89.99,828,3,1,4.41,2.05,89.99,12.41,1.67,207.03,132.16,207.04,160.95,829,3,1,4.59,2.04,89.99,15.70,1.61,207.02,85.49,207.03,151.12,0.00,1.40,99.00,
S000002_007.trj,1484.50,143.17,188.54,0.00,2.30,2.20,15.82,1.43,-0.55,-3.08,0.74,0.00,5:59,rear end,15.13,359.99,836,1,1,4.32,2.06,359.99,14.39,0.74,140.31,188.54,177.66,188.53,839,1,1,4.50,2.11,359.99,15.82,0.69,101.83,188.55,157.09,188.54,0.00,99.00,0.08,
S000002_007.trj,1487.90,203.74,161.82,0.00,2.00,3.60,2.58,2.58,-1.93,-2.41,1.34,0.27,5:59,rear end,1.24,90.26,833,3,2,4.59,2.04,89.99,0.00,1.24,203.74,161.79,203.74,175.46,837,3,2,4.33,1.99,90.26,2.58,1.34,203.76,152.23,203.74,157.49,1.00,0.40,99.00,
S000002_007.trj,1488.20,198.00,228.62,0.00,2.60,2.70,10.51,10.51,-1.40,-2.22,5.30,0.00,5:59,rear end,5.30,269.96,831,4,2,4.32,2.06,269.96,0.00,5.30,198.00,229.77,197.99,214.85,840,4,2,4.41,2.05,269.96,10.51,5.21,198.02,265.33,198.00,232.70,0.00,99.00,99.00,
S000002_007.trj,1490.60,203.74,157.08,0.00,2.20,2.30,8.10,7.21,-2.06,-2.66,3.66,-0.04,6:00,rear end,4.55,89.99,837,3,2,4.33,1.99,90.03,0.90,3.66,203.74,155.74,203.74,167.52,842,3,2,4.32,2.06,89.99,8.10,3.55,203.73,135.58,203.74,153.02,1.00,0.30,99.00,
S000002_007.trj,1488.90,203.73,118.18,0.00,2.90,1.90,12.40,0.52,-1.14,-4.01,0.30,2.23,5:56,lane change,12.29,90.96,842,3,2,4.32,2.06,89.99,12.20,0.22,203.73,113.45,203.73,149.81,843,3,1,3.56,1.88,92.22,12.40,0.30,205.58,88.54,203.73,136.05,0.00,99.00,0.33,
S000002_007.trj,1501.30,151.85,190.17,0.00,1.80,2.70,14.30,2.88,-0.55,-3.14,1.44,-4.33,6:09,lane change,12.93,1.93,845,1,1,4.41,2.05,4.32,11.58,1.44,147.44,189.74,175.07,191.83,847,1,2,4.41,2.05,359.99,14.30,1.44,106.07,191.85,166.21,191.84,0.00,99.00,0.16,
S000002_007.trj,1518.30,143.06,188.54,0.00,2.20,3.40,15.77,5.71,-0.52,-3.12,2.88,-3.10,6:06,lane change,12.96,358.09,853,1,1,4.32,2.06,359.99,10.11,2.88,142.06,188.54,162.01,188.54,858,1,2,4.41,2.05,356.89,15.77,2.83,91.36,191.85,151.93,188.56,0.00,99.00,0.27,
S000002_007.trj,1528.60,146.05,190.89,0.00,2.20,3.40,15.43,6.33,-0.56,-3.17,3.19,-3.95,6:08,rear end,12.26,1.48,860,1,2,4.75,2.03,3.94,9.15,3.14,143.42,190.57,161.69,191.83,862,1,2,4.50,2.11,359.99,15.43,3.19,93.40,191.85,152.48,191.84,0.00,99.00,0.25,
S000002_007.trj,1534.30,161.69,191.83,0.00,1.80,3.50,1.71,1.71,-1.79,-1.79,0.86,-0.05,6:00,rear end,0.85,359.99,860,1,2,4.75,2.03,0.04,0.00,0.85,161.69,191.83,170.17,191.83,862,1,2,4.50,2.11,359.99,1.71,0.86,154.15,191.84,157.15,191.84,1.00,0.40,99.00,
S000002_007.trj,1536.10,155.57,191.84,0.00,2.40,3.90,1.81,1.55,-1.57,-1.57,0.78,0.59,5:59,rear end,1.04,0.50,862,1,2,4.50,2.11,359.99,0.26,0.78,155.49,191.84,166.89,191.84,864,1,2,4.75,2.03,0.58,1.81,0.77,147.15,191.78,151.03,191.82,1.00,0.50,99.00,
S000002_007.trj,1536.50,198.01,246.41,0.00,2.00,2.80,13.62,1.34,-0.55,-3.17,0.76,0.00,6:00,rear end,13.05,269.96,865,4,2,4.20,1.91,269.96,12.29,0.76,198.01,249.96,198.00,222.72,867,4,2,4.99,2.12,269.96,13.62,0.58,198.04,291.14,198.00,232.97,0.00,99.00,0.07,
S000002_007.trj,1598.60,135.16,188.54,0.00,2.60,1.90,15.80,2.27,-0.55,-3.62,1.14,-2.24,6:04,rear end,14.69,358.79,899,1,1,4.99,2.12,359.99,13.60,1.14,132.45,188.54,164.97,188.54,901,1,1,4.99,2.12,357.75,15.80,1.14,98.50,190.30,143.43,188.54,0.00,99.00,0.12,
S000002_007.trj,1621.60,226.26,197.88,0.00,2.10,2.90,2.86,2.68,-2.91,-3.59,1.34,0.00,5:59,rear end,1.52,179.99,900,2,2,4.50,2.11,179.99,0.18,1.34,226.32,197.88,201.10,197.89,908,2,2,4.50,2.11,179.99,2.86,1.34,236.41,197.88,226.02,197.88,0.75,0.40,99.00,
S000002_007.trj,1624.60,233.43,201.18,0.00,2.20,3.00,4.47,3.94,-2.94,-4.10,2.33,0.00,6:00,rear end,2.14,179.99,904,2,1,4.75,2.03,179.99,0.53,1.61,233.63,201.18,221.51,201.18,909,2,1,3.56,1.88,179.99,4.47,2.33,246.18,201.18,237.56,201.18,1.00,0.30,99.00,
S000002_007.trj,1710.50,182.22,191.83,0.00,1.80,2.30,6.15,5.55,-3.87,-7.38,2.77,0.00,6:00,rear end,3.38,359.99,926,1,2,4.41,2.05,359.99,0.60,2.77,181.94,191.83,191.08,191.83,940,1,2,4.41,2.05,359.99,6.15,2.77,167.68,191.83,177.82,191.83,0.00,99.00,99.00,
S000002_007.trj,1710.10,220.05,197.88,0.00,1.80,2.40,5.07,5.02,-2.61,-5.14,2.53,-2.53,6:05,rear end,2.58,177.48,936,2,2,4.32,2.06,179.99,0.05,2.53,220.23,197.88,192.86,197.89,939,2,2,4.41,2.05,177.46,5.07,2.49,233.30,197.88,215.65,198.66,0.00,99.00,99.00,
S000002_007.trj,1711.20,198.02,256.64,0.00,2.30,2.10,14.34,0.06,-0.55,-3.17,0.03,0.00,6:00,rear end,14.09,269.96,943,4,2,4.50,2.11,269.96,14.07,0.03,198.02,256.64,198.00,221.26,945,4,2,4.32,2.06,269.96,14.12,0.03,198.04,290.68,198.01,241.03,0.00,99.00,0.01,
S000002_007.trj,1714.40,219.31,198.02,0.00,2.90,2.30,13.51,10.76,-0.66,-1.60,5.50,9.33,5:41,lane change,8.01,179.91,939,2,2,4.41,2.05,172.23,2.79,5.26,221.70,197.88,202.66,200.48,946,2,1,4.14,2.08,181.56,13.51,5.50,258.22,201.18,221.62,200.18,0.00,99.00,0.03,
S000002_007.trj,1712.80,207.03,146.96,0.00,1.90,3.10,13.51,2.53,-0.54,-3.10,1.32,0.00,6:00,rear end,12.19,89.99,944,3,1,4.75,2.03,89.99,10.97,1.21,207.03,146.96,207.04,168.77,947,3,1,4.32,2.06,89.99,13.51,1.32,207.03,102.90,207.04,158.12,0.00,99.00,0.13,
S000002_007.trj,1741.40,203.73,127.91,0.00,2.30,2.10,14.09,0.62,-0.57,-3.28,0.31,0.00,5:59,rear end,13.78,89.99,959,3,2,4.50,2.11,89.99,13.47,0.31,203.73,127.91,203.74,162.90,963,3,2,4.50,2.11,89.99,14.09,0.31,203.73,94.90,203.73,143.02,0.00,99.00,99.00,
S000002_007.trj,1746.20,194.72,260.40,0.00,2.70,2.70,15.23,2.35,-0.53,-3.02,1.23,-1.34,6:03,rear end,14.12,269.21,967,4,1,4.75,2.03,269.96,12.91,1.23,194.73,267.77,194.71,240.11,970,4,2,4.99,2.12,268.63,15.23,1.12,198.05,307.27,196.97,262.15,0.00,1.70,0.13,
S000002_007.trj,1749.60,194.71,239.74,0.00,0.70,3.10,9.49,5.99,-2.91,-2.91,3.13,-6.80,6:14,lane change,6.64,264.89,967,4,1,4.75,2.03,269.96,3.53,3.13,194.71,239.74,194.71,236.62,970,4,2,4.99,2.12,263.16,9.49,2.86,196.86,261.19,194.77,243.76,0.00,99.00,99.00,
S000002_007.trj,1758.50,203.74,161.63,0.00,1.90,3.20,3.91,3.62,-2.84,-3.04,1.81,0.13,5:59,rear end,2.10,89.98,963,3,2,4.50,2.11,89.86,0.29,1.81,203.74,161.50,203.81,193.54,972,3,2,4.50,2.11,89.99,3.91,1.81,203.73,150.47,203.74,165.95,1.00,0.30,99.00,
S000002_007.trj,1802.80,206.53,160.71,0.00,2.90,4.10,13.70,5.45,0.00,-3.15,2.97,2.04,5:56,rear end,10.73,89.13,993,3,1,4.20,1.91,87.95,8.26,2.48,206.53,160.71,207.04,174.89,996,3,1,3.56,1.88,89.99,13.70,2.97,207.03,115.11,207.04,157.10,0.00,99.00,0.22,
S000002_007.trj,1803.50,207.04,154.20,0.00,2.10,2.40,13.92,6.26,-0.91,-3.15,3.57,0.00,5:59,rear end,10.35,89.99,994,3,1,4.32,2.06,89.99,7.66,2.69,207.03,146.64,207.04,168.42,996,3,1,3.56,1.88,89.99,13.92,3.57,207.03,108.23,207.04,158.77,0.00,0.60,99.00,
S000002_007.trj,1806.10,160.55,191.84,0.00,1.50,2.10,4.26,4.26,-2.47,-3.37,2.13,0.00,6:00,rear end,2.13,359.99,990,1,2,4.75,2.03,359.99,0.00,2.13,160.30,191.84,166.53,191.84,997,1,2,4.75,2.03,359.99,4.26,2.13,149.46,191.84,155.87,191.84,0.00,99.00,1.36,
S000002_007.trj,1808.00,163.59,188.54,0.00,2.30,2.60,7.83,7.25,-2.69,-3.29,4.13,0.00,6:00,rear end,4.71,359.99,992,1,1,3.56,1.88,359.99,0.58,4.13,162.64,188.54,176.87,188.53,998,1,1,4.32,2.06,359.99,7.83,3.12,143.10,188.54,159.73,188.54,0.00,99.00,1.07,
S000002_007.trj,1811.20,207.04,168.61,0.00,0.00,0.00,2.35,1.76,0.02,0.02,1.01,23.02,5:14,lane change,0.76,113.01,994,3,1,4.32,2.06,89.99,0.00,0.76,207.04,168.61,207.04,168.61,996,3,1,3.56,1.88,113.01,1.76,1.01,206.62,162.60,205.77,164.61,0.00,99.00,99.00,
S000002_007.trj,1832.60,194.71,239.20,0.00,2.60,3.40,13.38,4.25,-0.55,-3.19,2.44,0.00,6:00,rear end,11.57,269.96,1006,4,1,3.56,1.88,269.96,9.13,2.44,194.71,239.20,194.70,222.93,1008,4,1,4.41,2.05,269.96,13.38,1.81,194.74,283.63,194.70,233.72,0.00,99.00,0.04,
S000002_007.trj,1888.30,207.04,153.14,0.00,2.20,3.10,14.20,3.51,-0.55,-3.13,2.05,0.00,5:59,rear end,12.14,89.99,1030,3,1,4.50,2.11,89.99,10.69,1.45,207.04,153.14,207.04,174.77,1032,3,1,3.56,1.88,89.99,14.20,2.05,207.03,108.59,207.04,164.48,0.25,1.30,0.15,
S000002_007.trj,1894.20,168.47,188.53,0.00,2.70,3.10,4.94,3.90,-3.20,-4.25,2.01,0.00,6:00,rear end,2.93,359.99,1026,1,1,4.50,2.11,359.99,1.05,1.88,168.35,188.53,177.98,188.53,1035,1,1,4.32,2.06,359.99,4.94,2.01,153.68,188.54,164.21,188.54,0.50,0.40,99.00,
