trjFile,tMinTTC,xMinPET,yMinPET,zMinPET,TTC,PET,MaxS,DeltaS,DR,MaxD,MaxDeltaV,ConflictAngle,ClockAngle,ConflictType,PostCrashV,PostCrashHeading,FirstVID,FirstLink,FirstLane,FirstLength,FirstWidth,FirstHeading,FirstVMinTTC,FirstDeltaV,xFirstCSP,yFirstCSP,xFirstCEP,yFirstCEP,SecondVID,SecondLink,SecondLane,SecondLength,SecondWidth,SecondHeading,SecondVMinTTC,SecondDeltaV,xSecondCSP,ySecondCSP,xSecondCEP,ySecondCEP,P(UEA),mTTC,mPET,
S000001_006.trj,3025.90,270.95,201.17,0.00,1.80,2.90,15.17,2.39,-0.37,-3.41,1.22,-0.92,6:02,rear end,14.01,179.48,1628,2,1,4.32,2.06,179.99,12.79,1.22,270.95,201.17,239.47,201.18,1632,2,1,4.59,2.04,179.07,15.17,1.16,313.80,200.21,253.94,201.18,0.00,99.00,99.00,
S000001_006.trj,3041.40,305.40,201.17,0.00,2.60,2.00,16.05,1.47,-0.54,-3.06,0.74,0.00,6:00,rear end,15.31,179.99,1645,2,1,4.78,2.02,179.99,14.58,0.73,305.40,201.17,269.90,201.17,1650,2,1,4.50,2.11,179.99,16.05,0.74,340.77,201.16,292.65,201.17,0.00,99.00,0.07,
S000001_006.trj,3041.70,297.58,197.87,0.00,2.70,1.70,14.34,0.27,-0.51,-2.87,0.14,0.00,5:59,rear end,14.21,179.99,1644,2,2,4.75,2.03,179.99,14.07,0.14,297.58,197.87,265.08,197.88,1647,2,2,4.99,2.12,179.99,14.34,0.13,326.37,197.86,287.60,197.87,0.00,99.00,99.00,
S000001_006.trj,3042.20,117.83,188.54,0.00,2.40,2.00,14.72,0.08,-0.53,-3.03,0.04,0.00,6:00,rear end,14.68,359.99,1643,1,1,4.33,1.99,359.99,14.64,0.04,117.83,188.54,154.81,188.54,1648,1,1,4.32,2.06,359.99,14.72,0.04,84.20,188.55,133.07,188.54,0.00,99.00,0.02,
S000001_006.trj,3043.80,311.95,201.17,0.00,2.30,2.10,15.60,1.31,-2.64,-2.64,0.66,-3.36,6:07,lane change,15.10,178.35,1650,2,1,4.50,2.11,179.99,15.60,0.66,311.95,201.17,270.68,201.17,1651,2,2,4.75,2.03,176.63,14.63,0.65,346.05,197.86,290.63,201.13,0.00,99.00,0.08,
S000001_006.trj,3045.10,116.58,188.54,0.00,2.00,2.30,14.33,0.04,-0.54,-3.08,0.02,-0.02,6:00,rear end,14.31,359.98,1648,1,1,4.32,2.06,359.99,14.33,0.02,116.58,188.54,154.17,188.54,1652,1,1,4.50,2.11,359.97,14.29,0.02,79.94,188.57,139.36,188.54,0.00,99.00,99.00,
S000001_006.trj,3046.60,304.93,200.04,0.00,2.10,2.40,15.46,2.54,-0.54,-3.03,1.32,3.26,5:53,rear end,14.20,179.11,1651,2,1,4.75,2.03,177.41,13.05,1.22,309.95,199.61,275.48,201.17,1656,2,1,4.32,2.06,180.67,15.46,1.32,351.03,201.16,289.02,200.43,0.00,99.00,0.13,
S000001_006.trj,3059.60,194.71,250.39,0.00,2.10,2.50,15.87,2.39,-0.52,-2.90,1.23,0.00,6:00,rear end,14.18,269.96,1660,4,1,4.50,2.11,269.96,13.03,1.16,194.71,250.39,194.69,217.49,1663,4,1,4.32,2.06,269.96,15.42,1.23,194.74,291.19,194.70,234.09,0.00,1.70,0.13,
S000001_006.trj,3062.60,194.71,246.59,0.00,1.80,3.20,15.52,4.65,-0.51,-2.86,2.40,0.00,6:00,rear end,13.27,269.96,1663,4,1,4.32,2.06,269.96,10.87,2.40,194.71,246.59,194.70,222.96,1664,4,1,4.50,2.11,269.96,15.52,2.25,194.74,294.24,194.70,232.18,0.00,1.00,0.26,
S000001_006.trj,3072.80,203.73,147.81,0.00,1.90,2.90,14.85,2.74,-0.55,-3.12,1.40,0.00,5:59,rear end,13.51,89.99,1666,3,2,4.41,2.05,89.99,12.11,1.40,203.73,147.81,203.74,174.96,1669,3,2,4.50,2.11,89.99,14.85,1.34,203.73,103.33,203.74,165.30,0.00,1.60,0.04,
S000001_006.trj,3074.50,196.22,252.97,0.00,1.80,2.50,13.70,1.77,-0.54,-3.13,0.96,-4.66,6:09,lane change,12.92,272.37,1668,4,1,4.99,2.12,274.62,12.28,0.81,195.48,260.92,197.99,229.76,1670,4,2,4.32,2.06,269.96,13.70,0.96,198.04,299.25,198.01,237.65,0.00,99.00,0.13,
S000001_006.trj,3098.80,194.72,257.68,0.00,2.80,3.50,14.02,5.03,-0.55,-3.15,2.75,0.00,5:59,rear end,11.74,269.96,1680,4,1,4.20,1.91,269.96,8.99,2.75,194.72,257.68,194.71,242.02,1682,4,1,4.75,2.03,269.96,14.02,2.28,194.75,305.19,194.72,252.74,0.00,0.90,0.41,
S000001_006.trj,3118.10,129.66,189.31,0.00,2.30,2.10,13.92,0.33,-0.56,-3.21,0.17,1.27,5:57,rear end,13.86,359.34,1690,1,1,4.50,2.11,358.72,13.80,0.16,129.66,189.31,164.24,188.54,1692,1,1,4.41,2.05,359.99,13.92,0.17,96.70,188.55,144.29,188.54,0.00,99.00,0.18,
S000001_006.trj,3124.50,270.27,201.17,0.00,2.60,2.00,15.45,1.57,-0.53,-3.02,0.85,-0.93,6:02,rear end,14.61,179.54,1694,2,1,4.50,2.11,179.99,13.90,0.72,270.27,201.17,235.70,201.18,1696,2,1,4.20,1.91,179.06,15.45,0.85,304.98,200.42,258.34,201.18,0.00,2.20,0.06,
S000001_006.trj,3134.50,145.13,191.84,0.00,2.50,2.60,14.69,2.04,-0.57,-3.30,1.03,1.42,5:57,rear end,13.69,0.76,1699,1,2,4.32,2.06,359.99,12.68,1.03,136.96,191.84,163.73,191.84,1700,1,1,4.41,2.05,1.41,14.69,1.01,99.37,188.55,142.75,189.61,0.00,1.90,0.01,
S000001_006.trj,3153.70,207.03,136.73,0.00,3.00,0.40,14.69,1.88,0.00,0.00,0.99,-4.76,6:10,rear end,13.89,87.60,1705,3,1,4.33,1.99,89.99,14.69,0.99,207.03,136.73,207.03,142.40,1704,3,1,4.78,2.02,85.23,13.21,0.89,205.59,127.66,206.03,132.95,0.00,99.00,0.01,
S000001_006.trj,3162.70,203.73,150.78,0.00,2.00,3.50,15.29,3.00,-0.55,-3.11,1.56,3.06,5:54,lane change,13.77,91.62,1709,3,2,4.78,2.02,89.99,12.39,1.44,203.73,150.78,203.74,174.92,1711,3,1,4.32,2.06,93.05,15.29,1.56,207.03,101.46,203.77,162.46,0.00,1.70,0.24,
S000001_006.trj,3184.20,194.72,245.95,0.00,1.80,2.90,13.41,2.86,-0.55,-3.16,1.43,0.01,5:59,rear end,11.98,269.96,1722,4,1,4.50,2.11,269.95,10.55,1.43,194.72,245.95,194.70,223.07,1723,4,1,4.50,2.11,269.96,13.41,1.43,194.74,287.66,194.70,232.28,0.00,1.40,99.00,
S000001_006.trj,3198.40,207.04,161.35,0.00,2.00,2.90,2.84,2.67,-3.33,-3.57,1.45,0.00,5:59,rear end,1.39,89.99,1710,3,1,4.99,2.12,89.99,0.17,1.22,207.04,161.13,207.04,167.96,1726,3,1,4.32,2.06,89.99,2.84,1.45,207.03,151.18,207.04,156.70,0.50,0.40,99.00,
S000001_006.trj,3198.40,203.74,161.20,0.00,2.30,4.10,2.84,2.76,-3.33,-3.57,1.41,5.92,5:48,rear end,1.43,95.73,1718,3,2,4.59,2.04,89.99,0.08,1.34,203.74,161.13,203.74,179.21,1726,3,1,4.32,2.06,95.91,2.84,1.41,207.03,151.18,206.32,158.09,0.50,99.00,99.00,
S000001_006.trj,3225.70,142.88,191.84,0.00,2.20,2.10,13.35,0.08,-0.53,-3.08,0.04,0.00,6:00,rear end,13.31,359.99,1742,1,2,4.32,2.06,359.99,13.35,0.04,142.88,191.84,177.28,191.83,1744,1,2,4.50,2.11,359.99,13.27,0.04,111.50,191.85,158.14,191.84,0.00,99.00,1.67,
S000001_006.trj,3226.00,152.11,188.54,0.00,1.90,2.90,13.45,1.62,-0.55,-3.16,0.85,0.00,6:00,rear end,12.69,359.99,1743,1,1,4.50,2.11,359.99,11.83,0.85,150.94,188.54,176.42,188.53,1745,1,1,4.99,2.12,359.99,13.45,0.77,108.65,188.55,166.66,188.54,0.00,99.00,0.19,
S000001_006.trj,3239.20,207.04,155.51,0.00,2.00,3.30,16.09,5.61,-0.54,-3.05,2.95,-0.13,6:00,rear end,13.15,89.91,1753,3,1,4.32,2.06,89.99,10.49,2.66,207.04,153.47,207.04,175.12,1756,3,1,4.20,1.91,89.86,16.09,2.95,206.88,102.68,207.04,164.96,0.25,0.90,0.47,
S000001_006.trj,3241.30,226.78,201.18,0.00,1.70,2.40,3.81,3.81,-2.43,-3.98,1.95,0.00,6:00,rear end,1.86,179.99,1746,2,1,4.50,2.11,179.99,0.00,1.86,226.98,201.18,218.43,201.18,1754,2,1,4.41,2.05,179.99,3.81,1.95,237.60,201.18,231.24,201.18,0.50,0.30,99.00,
S000001_006.trj,3239.70,207.03,121.95,0.00,2.80,1.80,16.04,2.13,-0.54,-1.66,1.16,0.00,5:59,rear end,14.88,89.99,1756,3,1,4.20,1.91,89.99,16.04,1.16,207.03,118.77,207.04,153.15,1758,3,1,4.78,2.02,89.99,13.91,0.96,207.02,90.13,207.03,127.63,0.00,99.00,99.00,
S000001_006.trj,3246.20,203.73,147.31,0.00,2.00,3.40,15.52,5.10,-0.52,-2.92,2.67,0.00,6:00,rear end,13.08,89.99,1759,3,2,4.75,2.03,89.99,10.42,2.67,203.73,147.31,203.74,168.10,1763,3,2,4.99,2.12,89.99,15.52,2.43,203.73,97.33,203.74,157.90,0.00,1.00,0.06,
S000001_006.trj,3286.30,198.00,221.53,0.00,2.60,2.50,13.68,13.68,-1.38,-2.79,7.47,0.00,5:59,rear end,6.21,269.96,1782,4,2,4.75,2.03,269.96,0.00,6.21,198.00,222.76,197.98,192.74,1784,4,2,4.20,1.91,269.96,13.68,7.47,198.03,267.82,197.99,216.91,0.00,99.00,99.00,
S000001_006.trj,3297.00,207.03,144.14,0.00,0.00,0.00,5.40,3.40,-2.42,-2.42,1.72,10.15,5:40,rear end,2.13,99.16,1774,3,1,4.50,2.11,89.99,0.42,1.72,207.03,143.48,207.03,144.14,1790,3,1,4.75,2.03,100.14,3.81,1.69,207.03,133.52,205.96,139.49,0.50,99.00,99.00,
S000001_006.trj,3293.40,203.74,156.36,0.00,2.10,2.60,5.57,4.48,-4.03,-4.80,2.47,0.00,5:59,rear end,3.56,89.99,1767,3,2,4.33,1.99,89.99,1.09,2.47,203.74,156.12,203.74,185.01,1787,3,2,4.99,2.12,89.99,5.57,2.01,203.73,142.31,203.74,161.12,1.00,0.30,99.00,
S000001_006.trj,3296.40,206.25,138.72,0.00,1.90,3.00,7.32,5.17,-4.22,-7.17,2.61,-10.55,6:21,lane change,4.73,92.46,1790,3,1,4.75,2.03,100.54,2.20,2.56,206.51,138.00,203.79,152.62,1792,3,2,4.50,2.11,89.99,7.32,2.61,203.73,123.89,203.73,138.12,0.50,99.00,0.24,
S000001_006.trj,3298.90,207.03,144.68,0.00,2.60,3.80,4.06,3.52,-1.92,-2.23,1.82,0.00,6:00,rear end,2.25,89.99,1774,3,1,4.50,2.11,89.99,0.54,1.70,207.03,144.49,207.04,156.68,1793,3,1,4.32,2.06,89.99,4.06,1.82,207.03,131.14,207.03,140.37,1.00,0.40,99.00,
S000001_006.trj,3332.20,225.68,201.18,0.00,2.20,2.60,8.94,8.33,-2.82,-3.10,4.30,0.00,5:59,rear end,4.64,179.99,1800,2,1,4.50,2.11,179.99,0.61,4.03,226.77,201.18,213.23,201.18,1812,2,1,4.32,2.06,179.99,8.94,4.30,249.39,201.18,229.92,201.18,0.00,99.00,0.11,
S000001_006.trj,3375.70,203.74,168.04,0.00,1.60,3.10,2.33,2.33,-2.06,-2.06,1.20,0.00,5:59,rear end,1.20,89.99,1821,3,2,4.41,2.05,89.99,0.00,1.20,203.74,168.02,203.74,177.59,1828,3,2,4.75,2.03,89.99,2.33,1.13,203.74,159.78,203.74,163.67,1.00,0.30,99.00,
S000001_006.trj,3430.50,254.81,201.18,0.00,3.00,1.90,14.26,0.26,-0.01,-1.94,0.13,0.00,6:00,rear end,14.13,179.99,1853,2,1,4.59,2.04,179.99,14.00,0.13,254.81,201.18,225.43,201.18,1854,2,1,4.75,2.03,179.99,14.26,0.13,285.05,201.17,249.22,201.18,0.00,99.00,0.32,
S000001_006.trj,3459.30,203.73,151.24,0.00,2.60,3.40,13.58,4.71,-0.55,-3.16,2.47,0.00,6:00,rear end,11.34,89.99,1869,3,2,4.33,1.99,89.99,8.87,2.47,203.73,151.24,203.74,167.34,1871,3,2,4.50,2.11,89.99,13.58,2.24,203.73,105.99,203.74,157.28,0.00,99.00,0.16,
S000001_006.trj,3460.40,207.03,141.44,0.00,2.00,3.20,13.69,3.08,-0.54,-3.09,1.58,0.00,5:59,rear end,12.19,89.99,1870,3,1,4.41,2.05,89.99,10.61,1.58,207.03,141.44,207.04,161.99,1873,3,1,4.50,2.11,89.99,13.69,1.50,207.03,96.66,207.03,151.55,0.00,99.00,0.09,
S000001_006.trj,3468.70,203.74,161.09,0.00,1.80,2.50,4.74,4.38,-2.89,-4.05,2.19,0.00,6:00,rear end,2.55,89.99,1871,3,2,4.50,2.11,89.99,0.35,2.19,203.74,160.81,203.74,169.79,1875,3,2,4.50,2.11,89.99,4.74,2.19,203.73,148.81,203.74,156.73,1.00,0.30,99.00,
S000001_006.trj,3469.20,194.71,235.36,0.00,1.80,3.60,1.63,1.63,-1.73,-1.73,0.82,0.00,6:00,rear end,0.82,269.96,1866,4,1,4.59,2.04,269.96,0.00,0.82,194.71,235.36,194.70,227.19,1876,4,1,4.50,2.11,269.96,1.63,0.81,194.71,242.75,194.71,239.70,1.00,0.40,99.00,
S000001_006.trj,3472.30,158.64,191.84,0.00,2.40,3.60,15.78,6.03,-0.52,-2.92,3.09,0.00,6:00,rear end,12.84,359.99,1878,1,2,4.41,2.05,359.99,9.75,3.09,156.75,191.84,175.06,191.83,1882,1,2,4.50,2.11,359.99,15.78,2.94,105.55,191.85,164.04,191.84,0.00,99.00,0.27,
S000001_006.trj,3555.40,207.04,175.49,0.00,1.90,2.00,5.41,5.41,-2.74,-4.23,3.05,0.00,5:59,rear end,2.37,89.99,1900,3,1,4.33,1.99,89.99,0.00,2.37,207.04,175.17,207.04,183.25,1919,3,1,3.56,1.88,89.99,5.41,3.05,207.04,162.54,207.04,171.59,0.00,0.20,99.00,
S000001_006.trj,3556.90,198.00,222.28,0.00,2.00,2.50,7.61,7.13,-2.84,-3.56,3.60,0.00,6:00,rear end,4.02,269.96,1916,4,2,4.75,2.03,269.96,0.48,3.53,198.00,223.08,197.99,210.38,1920,4,2,4.50,2.11,269.96,7.61,3.60,198.01,241.78,198.00,226.82,0.00,99.00,0.84,
S000001_006.trj,3564.60,156.12,188.54,0.00,1.80,2.90,13.83,1.68,-0.54,-3.14,0.85,0.00,6:00,rear end,13.00,359.99,1922,1,1,4.50,2.11,359.99,12.15,0.85,154.91,188.54,181.52,188.53,1924,1,1,4.78,2.02,359.99,13.83,0.83,112.47,188.54,170.98,188.53,0.00,99.00,0.00,
S000001_006.trj,3565.30,131.83,188.54,0.00,2.80,1.40,13.83,0.99,-0.55,-1.40,0.49,0.00,6:00,rear end,13.34,359.99,1924,1,1,4.78,2.02,359.99,13.83,0.49,131.83,188.54,158.50,188.54,1926,1,1,4.75,2.03,359.99,12.85,0.49,110.22,188.55,138.45,188.54,0.00,99.00,0.14,
S000001_006.trj,3571.80,242.16,201.18,0.00,2.20,3.10,14.23,3.39,-0.56,-3.21,1.79,0.00,6:00,rear end,12.45,179.99,1930,2,1,4.99,2.12,179.99,10.84,1.60,242.16,201.18,220.45,201.18,1933,2,1,4.50,2.11,179.99,14.23,1.79,288.47,201.17,230.64,201.18,0.00,99.00,0.20,
S000001_006.trj,3578.20,164.83,191.84,0.00,1.00,1.70,10.08,7.66,-2.10,-2.10,3.96,11.59,5:37,lane change,6.39,2.16,1934,1,2,4.50,2.11,359.99,10.08,3.71,163.84,191.84,181.67,191.83,1932,1,1,4.32,2.06,11.58,2.49,3.96,159.08,188.54,175.03,191.81,0.00,99.00,0.48,
S000001_006.trj,3581.00,168.00,191.51,0.00,1.20,3.30,13.60,9.85,-0.57,-3.31,5.13,-2.66,6:05,lane change,8.88,4.77,1932,1,2,4.32,2.06,6.89,3.76,5.13,164.31,190.48,175.29,191.81,1937,1,1,4.75,2.03,4.23,13.60,4.72,124.74,188.54,168.22,191.76,0.00,0.40,99.00,
S000001_006.trj,3588.30,238.29,197.88,0.00,2.40,3.50,15.16,5.70,-0.51,-2.84,2.94,0.00,6:00,rear end,12.22,179.99,1939,2,2,4.50,2.11,179.99,9.46,2.76,238.29,197.88,220.09,197.88,1942,2,2,4.32,2.06,179.99,15.16,2.94,287.70,197.87,230.32,197.88,0.00,0.90,0.17,
S000001_007.trj,901.30,227.24,201.18,0.00,2.10,3.80,2.11,2.11,-1.95,-1.95,1.24,0.00,6:00,rear end,0.88,179.99,466,2,1,4.50,2.11,179.99,0.00,0.88,227.28,201.18,214.54,201.18,468,2,1,3.56,1.88,179.99,2.11,1.24,235.71,201.18,231.06,201.18,1.00,0.40,99.00,
S000001_007.trj,917.50,194.75,264.20,0.00,2.40,2.00,14.30,0.51,-0.54,-3.07,0.25,0.03,5:59,rear end,14.05,269.95,479,4,1,4.32,2.06,269.93,13.80,0.25,194.75,264.20,194.70,229.58,485,4,1,4.41,2.05,269.96,14.30,0.25,194.74,296.93,194.71,250.72,0.00,99.00,0.02,
S000001_007.trj,948.20,207.04,161.93,0.00,2.40,3.90,2.31,2.16,-3.32,-3.32,1.32,0.00,5:59,rear end,1.48,89.99,481,3,1,3.56,1.88,89.99,0.16,1.32,207.04,161.88,207.04,173.35,495,3,1,4.99,2.12,89.99,2.31,0.84,207.04,152.48,207.04,157.80,1.00,0.40,99.00,
S000001_007.trj,990.00,183.43,188.53,0.00,2.30,2.60,11.69,11.69,-3.25,-3.25,5.90,15.85,5:28,rear end,5.80,359.99,493,1,1,4.41,2.05,344.14,0.00,5.80,181.87,188.53,192.43,185.53,513,1,1,4.32,2.06,359.99,11.69,5.90,151.04,188.54,179.35,188.53,0.00,99.00,99.00,
S000001_007.trj,990.10,182.90,191.83,0.00,2.50,2.50,15.17,15.17,-2.06,-2.94,7.93,0.00,5:59,rear end,7.93,359.99,506,1,2,4.78,2.02,359.99,0.00,7.93,181.74,191.83,207.66,191.83,514,1,2,4.99,2.12,359.99,15.17,7.25,131.58,191.84,187.99,191.83,0.00,99.00,99.00,
S000001_007.trj,1001.90,206.97,112.04,0.00,3.00,1.50,15.41,2.00,0.00,0.00,1.05,0.15,5:59,rear end,14.46,89.91,525,3,1,4.99,2.12,89.84,15.41,0.96,206.97,112.04,207.03,133.36,526,3,1,4.75,2.03,89.99,13.41,1.05,207.02,87.20,207.03,107.31,0.00,99.00,99.00,
S000001_007.trj,1001.10,207.03,121.52,0.00,2.40,2.00,15.53,0.52,-0.55,-3.15,0.27,-1.86,6:04,rear end,15.47,89.02,522,3,1,4.75,2.03,89.99,15.53,0.27,207.03,121.52,207.04,161.62,525,3,1,4.99,2.12,88.13,15.41,0.25,205.26,85.84,207.03,140.12,0.00,99.00,0.47,
S000001_007.trj,1030.70,257.52,200.18,0.00,2.10,2.30,15.33,0.72,-0.55,-3.14,0.38,1.72,5:57,rear end,14.78,179.10,538,2,1,4.99,2.12,178.27,14.51,0.34,258.97,200.07,222.17,201.18,539,2,1,4.50,2.11,179.99,15.08,0.38,297.92,201.17,239.15,201.18,0.00,99.00,0.04,
S000001_007.trj,1032.00,207.03,95.15,0.00,2.80,1.80,15.49,2.02,-0.54,-0.54,1.10,0.00,6:00,rear end,14.57,89.99,540,3,1,4.20,1.91,89.99,15.49,0.92,207.03,95.15,207.03,126.73,541,3,1,3.56,1.88,89.99,13.47,1.10,207.02,67.35,207.03,101.01,0.00,99.00,0.11,
S000001_007.trj,1039.90,203.74,154.70,0.00,2.00,2.80,3.12,3.05,-1.97,-2.87,1.75,1.04,5:58,rear end,1.37,91.00,527,3,2,4.41,2.05,89.99,0.07,1.30,203.74,154.54,203.74,163.95,541,3,2,3.56,1.88,91.03,3.12,1.75,203.85,144.61,203.74,150.79,1.00,0.30,99.00,
S000001_007.trj,1078.10,278.55,197.87,0.00,2.70,1.50,15.03,2.01,-0.55,-1.73,1.06,0.00,6:00,rear end,13.97,179.99,557,2,2,4.50,2.11,179.99,15.03,1.06,278.55,197.87,247.16,197.88,558,2,2,4.99,2.12,179.99,13.01,0.95,302.05,197.87,268.29,197.87,0.00,99.00,0.11,
S000001_007.trj,1081.90,226.40,197.88,0.00,1.90,2.60,4.50,4.20,-2.72,-4.39,2.17,0.00,5:59,rear end,2.47,179.99,556,2,2,4.32,2.06,179.99,0.30,2.17,226.54,197.88,198.05,197.89,557,2,2,4.50,2.11,179.99,4.50,2.03,238.23,197.88,222.07,197.88,1.00,0.30,99.00,
S000001_007.trj,1083.60,234.08,201.18,0.00,2.30,3.20,2.59,2.30,-3.78,-3.78,1.16,0.00,5:59,rear end,1.43,179.99,552,2,1,4.41,2.05,179.99,0.28,1.14,234.19,201.18,207.51,201.19,560,2,1,4.32,2.06,179.99,2.59,1.16,243.82,201.18,232.57,201.18,1.00,0.40,99.00,
S000001_007.trj,1083.30,231.63,197.88,0.00,2.80,1.30,4.56,2.20,-0.93,-0.94,1.16,0.00,6:00,rear end,3.52,179.99,557,2,2,4.50,2.11,179.99,2.36,1.16,233.91,197.88,208.24,197.89,558,2,2,4.99,2.12,179.99,4.56,1.04,244.70,197.88,226.63,197.88,0.00,0.50,99.00,
S000001_007.trj,1096.00,207.03,147.48,0.00,1.80,2.40,13.35,1.14,-0.02,-3.15,0.62,1.16,5:58,rear end,12.84,90.64,568,3,1,4.20,1.91,89.99,12.25,0.62,207.03,132.70,207.04,162.84,571,3,1,4.50,2.11,91.15,13.35,0.52,207.03,95.74,205.88,152.72,0.00,99.00,0.08,
S000001_007.trj,1096.40,207.03,150.63,0.00,1.60,3.50,13.34,3.23,-0.20,-3.15,1.69,2.45,5:55,lane change,11.82,91.44,567,3,1,4.33,1.99,89.99,10.15,1.69,207.03,150.63,207.04,169.62,571,3,1,4.50,2.11,92.44,13.34,1.54,207.03,106.42,204.72,160.58,0.00,99.00,0.20,
S000001_007.trj,1096.40,198.01,236.63,0.00,1.80,2.80,15.31,3.47,-0.56,-3.22,1.83,2.90,5:54,lane change,13.69,271.67,569,4,2,4.50,2.11,269.96,11.90,1.83,198.01,243.25,197.99,216.12,574,4,1,4.99,2.12,272.86,15.31,1.64,194.74,288.06,197.87,225.41,0.00,1.30,0.18,
S000001_007.trj,1123.80,194.69,216.10,0.00,1.60,3.00,2.04,2.04,-1.92,-1.92,1.02,0.00,6:00,rear end,1.02,269.96,563,4,1,4.41,2.05,269.96,0.00,1.02,194.69,216.10,194.69,207.03,582,4,1,4.41,2.05,269.96,2.04,1.02,194.70,223.63,194.70,220.31,1.00,0.30,99.00,
S000001_007.trj,1128.50,207.04,164.43,0.00,2.30,2.70,8.21,7.60,-2.51,-2.66,4.02,0.00,5:59,rear end,4.64,89.99,568,3,1,4.20,1.91,89.99,0.62,4.02,207.04,163.55,207.04,175.96,586,3,1,4.41,2.05,89.99,8.21,3.57,207.03,141.82,207.04,160.27,1.00,0.30,99.00,
S000001_007.trj,1139.00,257.92,201.18,0.00,1.70,2.50,16.02,1.24,-0.53,-2.98,0.63,0.00,5:59,rear end,15.39,179.99,590,2,1,4.75,2.03,179.99,14.77,0.62,257.92,201.18,220.12,201.18,593,2,1,4.50,2.11,179.99,16.02,0.63,301.61,201.17,230.79,201.18,0.00,99.00,0.06,
S000001_007.trj,1139.40,249.50,197.88,0.00,1.90,3.10,15.96,4.63,-0.55,-3.14,2.45,0.00,5:59,rear end,13.79,179.99,591,2,2,4.59,2.04,179.99,11.33,2.45,250.62,197.88,226.88,197.88,595,2,2,4.99,2.12,179.99,15.96,2.17,300.40,197.87,237.05,197.88,0.00,1.10,99.00,
S000001_007.trj,1149.60,136.08,188.54,0.00,1.70,2.50,13.53,0.43,-0.52,-2.94,0.24,0.00,6:00,rear end,13.29,359.99,597,1,1,4.32,2.06,359.99,13.11,0.18,136.08,188.54,167.58,188.53,599,1,1,3.56,1.88,359.99,13.53,0.24,98.73,188.55,156.71,188.54,0.00,99.00,0.09,
S000001_007.trj,1158.10,291.25,201.17,0.00,2.40,2.10,15.44,0.67,-0.52,-2.95,0.34,0.00,6:00,rear end,15.09,179.99,603,2,1,4.50,2.11,179.99,14.77,0.32,291.25,201.17,252.84,201.18,607,2,1,4.32,2.06,179.99,15.44,0.34,327.07,201.16,273.48,201.17,0.00,99.00,0.01,
S000001_007.trj,1177.50,246.09,201.18,0.00,0.00,0.00,4.76,0.72,2.42,2.42,0.37,22.23,5:16,lane change,0.35,202.23,603,2,1,4.50,2.11,180.00,0.00,0.35,246.53,201.18,246.09,201.18,607,2,1,4.32,2.06,202.23,0.72,0.37,252.96,200.94,250.49,199.93,0.00,99.00,99.00,
S000001_007.trj,1216.30,194.70,223.41,0.00,1.80,3.10,3.15,3.15,-2.30,-3.76,1.66,0.00,6:00,rear end,1.49,269.96,616,4,1,4.99,2.12,269.96,0.00,1.49,194.70,223.47,194.69,212.80,628,4,1,4.50,2.11,269.96,3.15,1.66,194.70,233.57,194.70,228.14,1.00,0.30,99.00,
S000001_007.trj,1219.20,139.67,191.84,0.00,2.60,2.00,15.37,1.46,-0.56,-3.18,0.75,0.00,6:00,rear end,14.62,359.99,630,1,2,4.41,2.05,359.99,13.91,0.71,139.67,191.84,173.74,191.83,635,1,2,4.33,1.99,359.99,15.37,0.75,105.43,191.85,152.07,191.84,0.00,99.00,0.08,
S000001_007.trj,1239.30,207.04,173.64,0.00,3.00,1.90,11.55,3.77,-1.31,-3.43,1.88,5.85,5:48,rear end,9.72,87.61,645,3,1,4.59,2.04,84.14,7.91,1.88,207.04,173.64,208.12,184.15,646,3,1,4.59,2.04,89.99,11.55,1.88,207.03,151.31,207.04,169.09,0.00,99.00,0.15,
S000001_007.trj,1262.80,194.86,269.09,0.00,2.80,2.00,15.04,0.07,-0.53,-3.01,0.04,0.23,5:59,rear end,15.02,269.86,663,4,1,4.33,1.99,269.74,15.00,0.04,194.86,269.09,194.71,235.19,664,4,1,4.99,2.12,269.96,15.04,0.03,194.75,303.08,194.72,260.41,0.00,99.00,0.69,
S000001_007.trj,1269.00,196.24,229.13,0.00,1.80,3.10,15.13,7.47,-0.54,-3.05,4.11,-7.70,6:15,lane change,11.08,272.95,664,4,1,4.99,2.12,277.67,7.81,3.36,195.40,235.27,197.93,216.50,667,4,2,4.33,1.99,269.96,15.13,4.11,198.03,280.28,198.00,224.90,0.00,99.00,0.08,
S000001_007.trj,1295.70,207.03,145.34,0.00,2.80,3.60,15.16,6.22,-0.56,-3.17,3.24,-0.01,6:00,rear end,12.18,89.99,685,3,1,4.32,2.06,89.99,8.94,3.24,207.03,145.34,207.04,161.24,688,3,1,4.75,2.03,89.98,15.16,2.98,207.02,94.33,207.03,150.61,0.00,0.80,0.47,
S000001_007.trj,1296.90,207.03,107.98,0.00,2.60,1.70,15.16,1.83,-0.57,-2.67,0.91,0.00,5:59,rear end,14.24,89.99,688,3,1,4.75,2.03,89.99,15.16,0.91,207.03,107.98,207.03,144.08,691,3,1,4.75,2.03,89.99,13.33,0.91,207.02,81.82,207.03,122.70,0.00,99.00,0.20,
